"ID","Type","Vulnerable","VulnWeight","VulnTot","Criminal","CrimWeight","CrimTot","Suspicious","SuspWeight","SuspTot","DetainState","IgnoreHistory","DetainHistory","TypeW"
657,1,0.01,0,0.01,0.500230384379955,0,0.500230384379955,0.424713591507539,0,0.424713591507539,"042",0,0,"Not Target"
658,1,0.12,0,0.12,0.47097140881718,0,0.47097140881718,0.521666813420115,0,0.521666813420115,"052",0,0,"Not Target"
659,2,0.14,0,0.14,0.719948752781707,0,0.719948752781707,0.593440326940329,0,0.593440326940329,"059",0,0,"Target"
660,1,0.42,0,0.42,0.443660648688065,0,0.443660648688065,0.32361245789052,0,0.32361245789052,"032",0,0,"Not Target"
661,2,0.73,0,0.73,0.402754924710351,0,0.402754924710351,0.720452774663603,0,0.720452774663603,"072",0,0,"Target"
662,1,0.13,0,0.13,0.356141165951226,0,0.356141165951226,0.397197817170963,0,0.397197817170963,"040",0,0,"Not Target"
663,2,0.41,0,0.41,0.506728915287855,0,0.506728915287855,0.645891177170032,0,0.645891177170032,"065",0,0,"Target"
664,1,0.34,0,0.34,0.414776712507867,0,0.414776712507867,0.529036400831901,0,0.529036400831901,"053",0,0,"Not Target"
665,1,0.22,0,0.22,0.673626517829221,0,0.673626517829221,0.528374247504972,0,0.528374247504972,"053",0,0,"Not Target"
666,2,0.62,0,0.62,0.570847693131585,0,0.570847693131585,0.493750134292952,0,0.493750134292952,"049",0,0,"Target"
667,2,0.56,0,0.56,0.468245050925831,0,0.468245050925831,0.463833665725727,0,0.463833665725727,"046",0,0,"Target"
668,2,0.47,0,0.47,0.404798515925695,0,0.404798515925695,0.516756892645982,0,0.516756892645982,"052",0,0,"Target"
669,1,0.32,0,0.32,0.515061363497689,0,0.515061363497689,0.603242545129413,0,0.603242545129413,"060",0,0,"Not Target"
670,2,0.33,0,0.33,0.630777258810247,0,0.630777258810247,0.574475620639335,0,0.574475620639335,"057",0,0,"Target"
671,1,0.2,0,0.2,0.353801988702481,0,0.353801988702481,0.530645639266715,0,0.530645639266715,"053",0,0,"Not Target"
672,2,0.52,0,0.52,0.580219303455477,0,0.580219303455477,0.584268602990258,0,0.584268602990258,"058",0,0,"Target"
673,2,0.37,0,0.37,0.426286333181509,0,0.426286333181509,0.447287850322958,0,0.447287850322958,"045",0,0,"Target"
674,2,0.32,0,0.32,0.489291064373997,0,0.489291064373997,0.486718821963053,0,0.486718821963053,"049",0,0,"Target"
675,2,0.85,0,0.85,0.377761687276719,0,0.377761687276719,0.400996787953473,0,0.400996787953473,"040",0,0,"Target"
676,2,0.77,0,0.77,0.55934815543982,0,0.55934815543982,0.53968971848756,0,0.53968971848756,"054",0,0,"Target"
677,1,0.25,0,0.25,0.568263787234956,0,0.568263787234956,0.464333863526323,0,0.464333863526323,"046",0,0,"Not Target"
678,2,0.13,0,0.13,0.560864206089796,0,0.560864206089796,0.388397589773926,0,0.388397589773926,"039",0,0,"Target"
679,1,0.92,0,0.92,0.43333382746818,0,0.43333382746818,0.513171733021867,0,0.513171733021867,"051",0,0,"Not Target"
680,1,0.02,0,0.02,0.607702097261296,0,0.607702097261296,0.31305749041267,0,0.31305749041267,"031",0,0,"Not Target"
681,1,0.6,0,0.6,0.596640957047313,0,0.596640957047313,0.536764121153506,0,0.536764121153506,"054",0,0,"Not Target"
682,2,0.99,0,0.99,0.406278371867307,0,0.406278371867307,0.577575021116552,0,0.577575021116552,"058",0,0,"Target"
683,2,0.66,0,0.66,0.581354948625817,0,0.581354948625817,0.503930818738972,0,0.503930818738972,"050",0,0,"Target"
684,1,0.29,0,0.29,0.571442085861517,0,0.571442085861517,0.437763142365671,0,0.437763142365671,"044",0,0,"Not Target"
685,1,0.93,0,0.93,0.633305868492231,0,0.633305868492231,0.651160683442441,0,0.651160683442441,"065",0,0,"Not Target"
686,1,0.21,0,0.21,0.497210118955346,0,0.497210118955346,0.4200420130616,0,0.4200420130616,"042",0,0,"Not Target"
687,1,0.41,0,0.41,0.673803234735617,0,0.673803234735617,0.52644967043809,0,0.52644967043809,"053",0,0,"Not Target"
688,1,0.48,0,0.48,0.516263381079456,0,0.516263381079456,0.637907594976495,0,0.637907594976495,"064",0,0,"Not Target"
689,1,0.92,0,0.92,0.357523441921069,0,0.357523441921069,0.445950999171062,0,0.445950999171062,"045",0,0,"Not Target"
690,2,0.73,0,0.73,0.662453951203444,0,0.662453951203444,0.520671506990942,0,0.520671506990942,"052",0,0,"Target"
691,1,0.99,0,0.99,0.456696703423361,0,0.456696703423361,0.348346341352635,0,0.348346341352635,"035",0,0,"Not Target"
692,1,0.85,0,0.85,0.53114529313268,0,0.53114529313268,0.588625405939422,0,0.588625405939422,"059",0,0,"Not Target"
693,1,0.79,0,0.79,0.538717661655713,0,0.538717661655713,0.40212117226817,0,0.40212117226817,"040",0,0,"Not Target"
694,1,0.66,0,0.66,0.634851672227557,0,0.634851672227557,0.635678905044545,0,0.635678905044545,"064",0,0,"Not Target"
695,1,0.21,0,0.21,0.480057472740491,0,0.480057472740491,0.401619696758352,0,0.401619696758352,"040",0,0,"Not Target"
696,1,0.08,0,0.08,0.434602422051241,0,0.434602422051241,0.424524784803556,0,0.424524784803556,"042",0,0,"Not Target"
697,2,0.52,0,0.52,0.494999620134923,0,0.494999620134923,0.406907669010426,0,0.406907669010426,"041",0,0,"Target"
698,1,0.5,0,0.5,0.468195006032004,0,0.468195006032004,0.289921484418128,0,0.289921484418128,"029",0,0,"Not Target"
699,1,0.71,0,0.71,0.456997864638615,0,0.456997864638615,0.488939475973722,0,0.488939475973722,"049",0,0,"Not Target"
700,1,0.39,0,0.39,0.402135830892624,0,0.402135830892624,0.457061393211201,0,0.457061393211201,"046",0,0,"Not Target"
701,2,0.07,0,0.07,0.480855584895377,0,0.480855584895377,0.50267508393885,0,0.50267508393885,"050",0,0,"Target"
702,1,0.5,0,0.5,0.453623411949528,0,0.453623411949528,0.376927021091754,0,0.376927021091754,"038",0,0,"Not Target"
703,1,0.61,0,0.61,0.61054517599432,0,0.61054517599432,0.486736148254087,0,0.486736148254087,"049",0,0,"Not Target"
704,1,0.64,0,0.64,0.614315073941686,0,0.614315073941686,0.427200385307038,0,0.427200385307038,"043",0,0,"Not Target"
705,1,0.25,0,0.25,0.547407625232989,0,0.547407625232989,0.441915340221036,0,0.441915340221036,"044",0,0,"Not Target"
706,1,0.36,0,0.36,0.517133422157281,0,0.517133422157281,0.464462686336471,0,0.464462686336471,"046",0,0,"Not Target"
707,1,0.75,0,0.75,0.365419865824643,0,0.365419865824643,0.633006227284103,0,0.633006227284103,"063",0,0,"Not Target"
708,2,0.81,0,0.81,0.519150977374609,0,0.519150977374609,0.539446039204464,0,0.539446039204464,"054",0,0,"Target"
709,2,0.77,0,0.77,0.608135093671363,0,0.608135093671363,0.366891832740352,0,0.366891832740352,"037",0,0,"Target"
710,1,0.52,0,0.52,0.468046721334577,0,0.468046721334577,0.474840821827354,0,0.474840821827354,"047",0,0,"Not Target"
711,1,0.63,0,0.63,0.477054930919784,0,0.477054930919784,0.380956329598926,0,0.380956329598926,"038",0,0,"Not Target"
712,1,0.47,0,0.47,0.409347641164265,0,0.409347641164265,0.494495441430754,0,0.494495441430754,"049",0,0,"Not Target"
713,1,0.66,0,0.66,0.658902418442928,0,0.658902418442928,0.416598454990095,0,0.416598454990095,"042",0,0,"Not Target"
714,1,0.49,0,0.49,0.460467498955568,0,0.460467498955568,0.398130114296893,0,0.398130114296893,"040",0,0,"Not Target"
715,2,0.95,0,0.95,0.470455593811968,0,0.470455593811968,0.484475877155448,0,0.484475877155448,"048",0,0,"Target"
716,1,0.64,0,0.64,0.43353412519253,0,0.43353412519253,0.518587019411502,0,0.518587019411502,"052",0,0,"Not Target"
717,2,0.74,0,0.74,0.597608553832852,0,0.597608553832852,0.39987624772077,0,0.39987624772077,"040",0,0,"Target"
718,1,0.24,0,0.24,0.628490589770696,0,0.628490589770696,0.458123863951355,0,0.458123863951355,"046",0,0,"Not Target"
719,1,0.77,0,0.77,0.604565417016391,0,0.604565417016391,0.445722686436224,0,0.445722686436224,"045",0,0,"Not Target"
720,1,0.11,0,0.11,0.411178602869616,0,0.411178602869616,0.456755122584982,0,0.456755122584982,"046",0,0,"Not Target"
721,1,0.41,0,0.41,0.485927710352244,0,0.485927710352244,0.383937422836923,0,0.383937422836923,"038",0,0,"Not Target"
722,2,0.45,0,0.45,0.543962421870034,0,0.543962421870034,0.421163322105393,0,0.421163322105393,"042",0,0,"Target"
723,1,0.26,0,0.26,0.445982966011323,0,0.445982966011323,0.416590026680874,0,0.416590026680874,"042",0,0,"Not Target"
724,1,0.36,0,0.36,0.403664445896984,0,0.403664445896984,0.456067609015466,0,0.456067609015466,"046",0,0,"Not Target"
725,2,0.04,0,0.04,0.466919280261316,0,0.466919280261316,0.420041046978239,0,0.420041046978239,"042",0,0,"Target"
726,1,0.21,0,0.21,0.392415934265629,0,0.392415934265629,0.518878622072873,0,0.518878622072873,"052",0,0,"Not Target"
727,1,0.71,0,0.71,0.461861940168752,0,0.461861940168752,0.360667948758266,0,0.360667948758266,"036",0,0,"Not Target"
728,1,0.2,0,0.2,0.465213955668535,0,0.465213955668535,0.41426666697979,0,0.41426666697979,"041",0,0,"Not Target"
729,1,0.67,0,0.67,0.716672915269737,0,0.716672915269737,0.344147200218516,0,0.344147200218516,"034",0,0,"Not Target"
730,1,0.98,0,0.98,0.502168552369387,0,0.502168552369387,0.397389328945767,0,0.397389328945767,"040",0,0,"Not Target"
731,1,0.29,0,0.29,0.826579532324373,0,0.826579532324373,0.641697988556917,0,0.641697988556917,"064",0,0,"Not Target"
732,1,0.53,0,0.53,0.506106932128147,0,0.506106932128147,0.648719784229354,0,0.648719784229354,"065",0,0,"Not Target"
733,2,0.26,0,0.26,0.746420880201372,0,0.746420880201372,0.632239571684428,0,0.632239571684428,"063",0,0,"Target"
734,1,0.03,0,0.03,0.691299704150014,0,0.691299704150014,0.618831924448395,0,0.618831924448395,"062",0,0,"Not Target"
735,2,0.1,0,0.1,0.503370434812789,0,0.503370434812789,0.459004130961804,0,0.459004130961804,"046",0,0,"Target"
736,1,0.3,0,0.3,0.533095823547269,0,0.533095823547269,0.386747286840174,0,0.386747286840174,"039",0,0,"Not Target"
737,2,0.29,0,0.29,0.560873699384363,0,0.560873699384363,0.406071325586841,0,0.406071325586841,"041",0,0,"Target"
738,1,0.72,0,0.72,0.457978367486824,0,0.457978367486824,0.459043614334577,0,0.459043614334577,"046",0,0,"Not Target"
739,1,0.62,0,0.62,0.574979906040632,0,0.574979906040632,0.430950733486379,0,0.430950733486379,"043",0,0,"Not Target"
740,2,0.16,0,0.16,0.377795845629211,0,0.377795845629211,0.414131070749719,0,0.414131070749719,"041",0,0,"Target"
741,1,0.19,0,0.19,0.547391193393004,0,0.547391193393004,0.698200314062496,0,0.698200314062496,"070",0,0,"Not Target"
742,1,0.65,0,0.65,0.654569178353027,0,0.654569178353027,0.560485285195731,0,0.560485285195731,"056",0,0,"Not Target"
743,1,0.74,0,0.74,0.424576667724798,0,0.424576667724798,0.410717028902263,0,0.410717028902263,"041",0,0,"Not Target"
744,1,0.27,0,0.27,0.550167054760165,0,0.550167054760165,0.412859086389248,0,0.412859086389248,"041",0,0,"Not Target"
745,2,0.59,0,0.59,0.619131907787488,0,0.619131907787488,0.441362980854858,0,0.441362980854858,"044",0,0,"Target"
746,1,0.7,0,0.7,0.486787105481269,0,0.486787105481269,0.414874214062574,0,0.414874214062574,"041",0,0,"Not Target"
747,1,0.73,0,0.73,0.777290252577143,0,0.777290252577143,0.611393441669827,0,0.611393441669827,"061",0,0,"Not Target"
748,2,0.7,0,0.7,0.492102283645239,0,0.492102283645239,0.521754767720667,0,0.521754767720667,"052",0,0,"Target"
749,2,0.91,0,0.91,0.480996698510009,0,0.480996698510009,0.678545065849457,0,0.678545065849457,"068",0,0,"Target"
750,1,0.67,0,0.67,0.611111626483824,0,0.611111626483824,0.486247249606059,0,0.486247249606059,"049",0,0,"Not Target"
751,2,0.64,0,0.64,0.629000278707488,0,0.629000278707488,0.456003953022528,0,0.456003953022528,"046",0,0,"Target"
752,1,0.36,0,0.36,0.553820025970774,0,0.553820025970774,0.526656506465675,0,0.526656506465675,"053",0,0,"Not Target"
753,1,0.05,0,0.05,0.393330320157064,0,0.393330320157064,0.410653266702353,0,0.410653266702353,"041",0,0,"Not Target"
754,1,0.19,0,0.19,0.593439696463482,0,0.593439696463482,0.442792228859883,0,0.442792228859883,"044",0,0,"Not Target"
755,1,0.39,0,0.39,0.500986806580953,0,0.500986806580953,0.385892423496526,0,0.385892423496526,"039",0,0,"Not Target"
756,1,0.99,0,0.99,0.449009346112887,0,0.449009346112887,0.48734851216614,0,0.48734851216614,"049",0,0,"Not Target"
757,1,0.91,0,0.91,0.324940659218833,0,0.324940659218833,0.460065499809732,0,0.460065499809732,"046",0,0,"Not Target"
758,1,0.14,0,0.14,0.401244473572304,0,0.401244473572304,0.462869481648928,0,0.462869481648928,"046",0,0,"Not Target"
759,1,0.96,0,0.96,0.438109409373875,0,0.438109409373875,0.496500146858727,0,0.496500146858727,"050",0,0,"Not Target"
760,2,0.55,0,0.55,0.665225191217479,0,0.665225191217479,0.577638508738831,0,0.577638508738831,"058",0,0,"Target"
761,1,0.05,0,0.05,0.338481853425456,0,0.338481853425456,0.473867112110526,0,0.473867112110526,"047",0,0,"Not Target"
762,1,0.73,0,0.73,0.391907525373573,0,0.391907525373573,0.440440517274234,0,0.440440517274234,"044",0,0,"Not Target"
763,2,0.3,0,0.3,0.607569835299607,0,0.607569835299607,0.602211103525138,0,0.602211103525138,"060",0,0,"Target"
764,2,0.23,0,0.23,0.511568945414559,0,0.511568945414559,0.62144589270887,0,0.62144589270887,"062",0,0,"Target"
765,1,0.15,0,0.15,0.323984790253193,0,0.323984790253193,0.534700892986691,0,0.534700892986691,"053",0,0,"Not Target"
766,1,0.19,0,0.19,0.406155801347476,0,0.406155801347476,0.391124682498433,0,0.391124682498433,"039",0,0,"Not Target"
767,2,0.5,0,0.5,0.543091416862962,0,0.543091416862962,0.507146788693012,0,0.507146788693012,"051",0,0,"Target"
768,2,0.54,0,0.54,0.42231769004798,0,0.42231769004798,0.509385855060214,0,0.509385855060214,"051",0,0,"Target"
769,1,0.41,0,0.41,0.693601119199106,0,0.693601119199106,0.482820065391967,0,0.482820065391967,"048",0,0,"Not Target"
770,1,0.23,0,0.23,0.675090915938697,0,0.675090915938697,0.499726844312803,0,0.499726844312803,"050",0,0,"Not Target"
771,1,0.37,0,0.37,0.35448823086832,0,0.35448823086832,0.504822385840935,0,0.504822385840935,"050",0,0,"Not Target"
772,1,0.13,0,0.13,0.451169931668854,0,0.451169931668854,0.466746759626919,0,0.466746759626919,"047",0,0,"Not Target"
773,2,0.62,0,0.62,0.402053452977713,0,0.402053452977713,0.563475954702119,0,0.563475954702119,"056",0,0,"Target"
774,1,0.35,0,0.35,0.459419838518941,0,0.459419838518941,0.27595281837272,0,0.27595281837272,"028",0,0,"Not Target"
775,1,0.87,0,0.87,0.549675668661503,0,0.549675668661503,0.60740058766597,0,0.60740058766597,"061",0,0,"Not Target"
776,1,0.41,0,0.41,0.472830980427625,0,0.472830980427625,0.392984386792925,0,0.392984386792925,"039",0,0,"Not Target"
777,1,0.27,0,0.27,0.6560063767689,0,0.6560063767689,0.604680184952138,0,0.604680184952138,"060",0,0,"Not Target"
778,2,0.17,0,0.17,0.552841940479995,0,0.552841940479995,0.419457790966241,0,0.419457790966241,"042",0,0,"Target"
779,2,0.11,0,0.11,0.905793103386951,0,0.905793103386951,0.462850017455626,0,0.462850017455626,"046",0,0,"Target"
780,1,0.69,0,0.69,0.594235121206362,0,0.594235121206362,0.516149679798725,0,0.516149679798725,"052",0,0,"Not Target"
781,1,0.17,0,0.17,0.499736437483448,0,0.499736437483448,0.5831414862803,0,0.5831414862803,"058",0,0,"Not Target"
782,1,0.02,0,0.02,0.510792686345259,0,0.510792686345259,0.367056132230971,0,0.367056132230971,"037",0,0,"Not Target"
783,1,0.35,0,0.35,0.488896682188871,0,0.488896682188871,0.388456403714356,0,0.388456403714356,"039",0,0,"Not Target"
784,1,0.78,0,0.78,0.489333957902511,0,0.489333957902511,0.415480790244447,0,0.415480790244447,"042",0,0,"Not Target"
785,2,0.87,0,0.87,0.617525428370943,0,0.617525428370943,0.635610729182901,0,0.635610729182901,"064",0,0,"Target"
786,1,0.76,0,0.76,0.469574265148601,0,0.469574265148601,0.622640291806138,0,0.622640291806138,"062",0,0,"Not Target"
787,1,0.64,0,0.64,0.460520222514008,0,0.460520222514008,0.461257158028573,0,0.461257158028573,"046",0,0,"Not Target"
788,2,0.46,0,0.46,0.685062262264103,0,0.685062262264103,0.570710069453727,0,0.570710069453727,"057",0,0,"Target"
789,2,0.41,0,0.41,0.466137219127622,0,0.466137219127622,0.469074298835048,0,0.469074298835048,"047",0,0,"Target"
790,1,0.92,0,0.92,0.840550557885357,0,0.840550557885357,0.561043208018017,0,0.561043208018017,"056",0,0,"Not Target"
791,1,0.7,0,0.7,0.425184731245009,0,0.425184731245009,0.419570442765943,0,0.419570442765943,"042",0,0,"Not Target"
792,1,0.57,0,0.57,0.498591481314394,0,0.498591481314394,0.501191613453456,0,0.501191613453456,"050",0,0,"Not Target"
793,2,0.42,0,0.42,0.4517561566207,0,0.4517561566207,0.55346590587507,0,0.55346590587507,"055",0,0,"Target"
794,1,0.49,0,0.49,0.326494022272068,0,0.326494022272068,0.481761407066277,0,0.481761407066277,"048",0,0,"Not Target"
795,2,0.25,0,0.25,0.517275709526095,0,0.517275709526095,0.494650377282942,0,0.494650377282942,"049",0,0,"Target"
796,1,0.9,0,0.9,0.65374547695203,0,0.65374547695203,0.598597196121085,0,0.598597196121085,"060",0,0,"Not Target"
797,1,0.49,0,0.49,0.640314826591401,0,0.640314826591401,0.431165705280198,0,0.431165705280198,"043",0,0,"Not Target"
798,1,0.82,0,0.82,0.400406390353034,0,0.400406390353034,0.657017192688368,0,0.657017192688368,"066",0,0,"Not Target"
799,2,0.29,0,0.29,0.461262349025435,0,0.461262349025435,0.400006824935059,0,0.400006824935059,"040",0,0,"Target"
800,1,0.61,0,0.61,0.496415973667647,0,0.496415973667647,0.367067785249366,0,0.367067785249366,"037",0,0,"Not Target"
801,2,0.4,0,0.4,0.422889280549576,0,0.422889280549576,0.344896808866483,0,0.344896808866483,"034",0,0,"Target"
802,1,0.16,0,0.16,0.54544395853455,0,0.54544395853455,0.494732869066713,0,0.494732869066713,"049",0,0,"Not Target"
803,1,0.38,0,0.38,0.380452614440013,0,0.380452614440013,0.753828429622037,0,0.753828429622037,"075",0,0,"Not Target"
804,2,0.27,0,0.27,0.483995800710986,0,0.483995800710986,0.463724660701619,0,0.463724660701619,"046",0,0,"Target"
805,1,0.22,0,0.22,0.415908625308694,0,0.415908625308694,0.35139413774709,0,0.35139413774709,"035",0,0,"Not Target"
806,1,0.75,0,0.75,0.474460052010468,0,0.474460052010468,0.428131502755245,0,0.428131502755245,"043",0,0,"Not Target"
807,1,0.85,0,0.85,0.617415488576817,0,0.617415488576817,0.347666342809822,0,0.347666342809822,"035",0,0,"Not Target"
808,1,0.9,0,0.9,0.560897588453688,0,0.560897588453688,0.558633757798493,0,0.558633757798493,"056",0,0,"Not Target"
809,1,0.24,0,0.24,0.536163881153354,0,0.536163881153354,0.563857897324014,0,0.563857897324014,"056",0,0,"Not Target"
810,1,0.93,0,0.93,0.640482232497631,0,0.640482232497631,0.400203022566437,0,0.400203022566437,"040",0,0,"Not Target"
811,1,0.85,0,0.85,0.581301845846023,0,0.581301845846023,0.424381621911835,0,0.424381621911835,"042",0,0,"Not Target"
812,1,0.67,0,0.67,0.334969882652402,0,0.334969882652402,0.404349126589872,0,0.404349126589872,"040",0,0,"Not Target"
813,1,0.92,0,0.92,0.534678866675914,0,0.534678866675914,0.418750752289603,0,0.418750752289603,"042",0,0,"Not Target"
814,1,0.13,0,0.13,0.432430868860001,0,0.432430868860001,0.429164078844879,0,0.429164078844879,"043",0,0,"Not Target"
815,2,0.05,0,0.05,0.433038481086824,0,0.433038481086824,0.370862785050201,0,0.370862785050201,"037",0,0,"Target"
816,1,0.49,0,0.49,0.653048840629875,0,0.653048840629875,0.515959017439639,0,0.515959017439639,"052",0,0,"Not Target"
817,1,0.13,0,0.13,0.547097647768517,0,0.547097647768517,0.455478917073082,0,0.455478917073082,"046",0,0,"Not Target"
818,2,0.25,0,0.25,0.520197291855128,0,0.520197291855128,0.793360700825557,0,0.793360700825557,"079",0,0,"Target"
819,1,0.23,0,0.23,0.505681365720349,0,0.505681365720349,0.506065638855176,0,0.506065638855176,"051",0,0,"Not Target"
820,2,0.1,0,0.1,0.424732970326917,0,0.424732970326917,0.42299395380418,0,0.42299395380418,"042",0,0,"Target"
821,1,0.95,0,0.95,0.341206879441476,0,0.341206879441476,0.406964262752604,0,0.406964262752604,"041",0,0,"Not Target"
822,2,0.42,0,0.42,0.63335229068066,0,0.63335229068066,0.406018722374744,0,0.406018722374744,"041",0,0,"Target"
823,1,0.67,0,0.67,0.534105281993888,0,0.534105281993888,0.461568775428501,0,0.461568775428501,"046",0,0,"Not Target"
824,1,0.03,0,0.03,0.390734976767127,0,0.390734976767127,0.481612939810537,0,0.481612939810537,"048",0,0,"Not Target"
825,2,0.16,0,0.16,0.557875154522143,0,0.557875154522143,0.503003427772585,0,0.503003427772585,"050",0,0,"Target"
826,1,0.77,0,0.77,0.471729871457217,0,0.471729871457217,0.486181418234889,0,0.486181418234889,"049",0,0,"Not Target"
827,1,0.96,0,0.96,0.368081314050518,0,0.368081314050518,0.475594496364263,0,0.475594496364263,"048",0,0,"Not Target"
828,1,0.86,0,0.86,0.541189466181861,0,0.541189466181861,0.478787271663079,0,0.478787271663079,"048",0,0,"Not Target"
829,2,0.63,0,0.63,0.473169059560853,0,0.473169059560853,0.439876756467249,0,0.439876756467249,"044",0,0,"Target"
830,1,0.44,0,0.44,0.540974086897578,0,0.540974086897578,0.567997047276819,0,0.567997047276819,"057",0,0,"Not Target"
831,2,0.71,0,0.71,0.307389141969722,0,0.307389141969722,0.531725077557074,0,0.531725077557074,"053",0,0,"Target"
832,2,0.47,0,0.47,0.644412815446966,0,0.644412815446966,0.565737189316862,0,0.565737189316862,"057",0,0,"Target"
833,1,0.74,0,0.74,0.573694091030645,0,0.573694091030645,0.495606351603901,0,0.495606351603901,"050",0,0,"Not Target"
834,2,0.58,0,0.58,0.422486492463992,0,0.422486492463992,0.565392467703469,0,0.565392467703469,"057",0,0,"Target"
835,1,0.72,0,0.72,0.26610092515807,0,0.26610092515807,0.456688078239427,0,0.456688078239427,"046",0,0,"Not Target"
836,2,0.93,0,0.93,0.453790120721002,0,0.453790120721002,0.518875579668276,0,0.518875579668276,"052",0,0,"Target"
837,1,0.63,0,0.63,0.59936526727092,0,0.59936526727092,0.352271137964971,0,0.352271137964971,"035",0,0,"Not Target"
838,1,0.85,0,0.85,0.379776916215627,0,0.379776916215627,0.342667989723458,0,0.342667989723458,"034",0,0,"Not Target"
839,2,0.33,0,0.33,0.641126181607483,0,0.641126181607483,0.573981351152178,0,0.573981351152178,"057",0,0,"Target"
840,1,0.59,0,0.59,0.471022433044406,0,0.471022433044406,0.398112060650332,0,0.398112060650332,"040",0,0,"Not Target"
841,1,0.04,0,0.04,0.42694360823471,0,0.42694360823471,0.381502015330341,0,0.381502015330341,"038",0,0,"Not Target"
842,2,0.59,0,0.59,0.547832086088741,0,0.547832086088741,0.624254749465775,0,0.624254749465775,"062",0,0,"Target"
843,1,0.3,0,0.3,0.431886420607126,0,0.431886420607126,0.456208021310416,0,0.456208021310416,"046",0,0,"Not Target"
844,1,0.02,0,0.02,0.566510260829776,0,0.566510260829776,0.356518878186357,0,0.356518878186357,"036",0,0,"Not Target"
845,1,0.42,0,0.42,0.648937926950655,0,0.648937926950655,0.317343733641083,0,0.317343733641083,"032",0,0,"Not Target"
846,2,0.36,0,0.36,0.395220579021137,0,0.395220579021137,0.512379002869568,0,0.512379002869568,"051",0,0,"Target"
847,1,0.61,0,0.61,0.39308484891083,0,0.39308484891083,0.452226280373567,0,0.452226280373567,"045",0,0,"Not Target"
848,1,0.18,0,0.18,0.496641834391792,0,0.496641834391792,0.462973040959219,0,0.462973040959219,"046",0,0,"Not Target"
849,2,0.66,0,0.66,0.50471079231734,0,0.50471079231734,0.664426126628195,0,0.664426126628195,"066",0,0,"Target"
850,2,0.15,0,0.15,0.615923091119176,0,0.615923091119176,0.38615583241183,0,0.38615583241183,"039",0,0,"Target"
851,2,0.56,0,0.56,0.345787631416553,0,0.345787631416553,0.573571425967268,0,0.573571425967268,"057",0,0,"Target"
852,1,0.4,0,0.4,0.627283785078112,0,0.627283785078112,0.510193333460835,0,0.510193333460835,"051",0,0,"Not Target"
853,1,0.52,0,0.52,0.51381842989708,0,0.51381842989708,0.351549797877447,0,0.351549797877447,"035",0,0,"Not Target"
854,1,0.66,0,0.66,0.35157124831414,0,0.35157124831414,0.35078233589497,0,0.35078233589497,"035",0,0,"Not Target"
855,1,0.57,0,0.57,0.44972959067445,0,0.44972959067445,0.497463898446473,0,0.497463898446473,"050",0,0,"Not Target"
856,1,0.87,0,0.87,0.379413311721713,0,0.379413311721713,0.34647703522925,0,0.34647703522925,"035",0,0,"Not Target"
857,1,0.42,0,0.42,0.484818657601801,0,0.484818657601801,0.403414920531947,0,0.403414920531947,"040",0,0,"Not Target"
858,2,0.54,0,0.54,0.387432682907471,0,0.387432682907471,0.482100639465538,0,0.482100639465538,"048",0,0,"Target"
859,2,0.56,0,0.56,0.482551208227636,0,0.482551208227636,0.512463861838837,0,0.512463861838837,"051",0,0,"Target"
860,2,0.38,0,0.38,0.377902048914175,0,0.377902048914175,0.357288905294748,0,0.357288905294748,"036",0,0,"Target"
861,2,0.01,0,0.01,0.446638912338909,0,0.446638912338909,0.556403424488368,0,0.556403424488368,"056",0,0,"Target"
862,2,0.71,0,0.71,0.535107140012434,0,0.535107140012434,0.532649035696476,0,0.532649035696476,"053",0,0,"Target"
863,2,0.38,0,0.38,0.934418774310364,0,0.934418774310364,0.591595234219355,0,0.591595234219355,"059",0,0,"Target"
864,1,0.08,0,0.08,0.550051913748818,0,0.550051913748818,0.337971783187745,0,0.337971783187745,"034",0,0,"Not Target"
865,1,0.79,0,0.79,0.448566749350333,0,0.448566749350333,0.419776137129132,0,0.419776137129132,"042",0,0,"Not Target"
866,1,0.32,0,0.32,0.542524184953662,0,0.542524184953662,0.48732708833801,0,0.48732708833801,"049",0,0,"Not Target"
867,2,0.59,0,0.59,0.468662929190191,0,0.468662929190191,0.490206063339663,0,0.490206063339663,"049",0,0,"Target"
868,1,0.33,0,0.33,0.383194380349873,0,0.383194380349873,0.451859231342304,0,0.451859231342304,"045",0,0,"Not Target"
869,1,0.72,0,0.72,0.630430003293148,0,0.630430003293148,0.526607910482417,0,0.526607910482417,"053",0,0,"Not Target"
870,1,0.75,0,0.75,0.433158380123559,0,0.433158380123559,0.49094122310773,0,0.49094122310773,"049",0,0,"Not Target"
871,1,0.75,0,0.75,0.752606820315989,0,0.752606820315989,0.452004029438971,0,0.452004029438971,"045",0,0,"Not Target"
872,2,0.96,0,0.96,0.448622777447145,0,0.448622777447145,0.57382725382732,0,0.57382725382732,"057",0,0,"Target"
873,1,0.06,0,0.06,0.486859379421208,0,0.486859379421208,0.362925550724488,0,0.362925550724488,"036",0,0,"Not Target"
874,2,0.17,0,0.17,0.391620678449949,0,0.391620678449949,0.588421570948513,0,0.588421570948513,"059",0,0,"Target"
875,1,0.43,0,0.43,0.459883181014319,0,0.459883181014319,0.465026817761334,0,0.465026817761334,"047",0,0,"Not Target"
